id,ref_number,first_author,effect_measure,outcome_type,type,totalpersons,personyrs,dose,RR,logrr,cases,uci_effect,lci_effect,se
5,148,Wisloff U.,hr,Fatal,ci,16,21897,2.19,0.74,-0.3011050927839216,31,1.07,0.51,0.18903490257538388
5,148,Wisloff U.,hr,Fatal,ci,31,41315,2.81,0.79,-0.23572233352106983,144,0.95,0.65,0.09681035587854406
5,148,Wisloff U.,hr,Fatal,ci,68,90971,6.56,0.81,-0.21072103131565253,96,1.02,0.64,0.11890262617095407
5,148,Wisloff U.,hr,Fatal,ci,24,32365,1.69,0.93,-0.07257069283483537,189,1.1,0.79,0.08444862148910313
5,148,Wisloff U.,hr,Fatal,ci,6,7388,3.94,1.09,0.08617769624105241,24,1.65,0.72,0.2115547432059403
5,148,Wisloff U.,hr,Fatal,ci,24,32417,5.06,0.8,-0.2231435513142097,189,0.95,0.67,0.08907925731388325
5,148,Wisloff U.,hr,Fatal,ci,20,26838,11.81,0.78,-0.2484613592984996,76,1,0.61,0.12609831754913012
6,235,Pedersen et al.,hr,Fatal,ci,225,27058,1.5,1,0,1978,NA,NA,NA
6,235,Pedersen et al.,hr,Fatal,ci,1004,120470,7.5,0.71,-0.342490308946776,5770,0.83,0.61,0.07856438844093287
6,235,Pedersen et al.,hr,Fatal,ci,756,90752,12.5,0.71,-0.342490308946776,4166,0.83,0.61,0.07856438844093287
7,258,Wen et al.,hr,Fatal,ci,201307,1620521,0.88,1,0,98,NA,NA,NA
7,258,Wen et al.,hr,Fatal,ci,79709,641657,4.09,0.81,-0.21072103131565253,26,1.13,0.59,0.16578120310693414
7,258,Wen et al.,hr,Fatal,ci,46513,374430,8.29,0.78,-0.2484613592984996,27,1.09,0.56,0.16990010958040241
7,258,Wen et al.,hr,Fatal,ci,17646,142050,14.97,0.48,-0.7339691750802004,7,0.84,0.28,0.28026338681063107
7,258,Wen et al.,hr,Fatal,ci,15143,121901,21.28,0.76,-0.2744368457017603,18,1.15,0.5,0.21248072145840052
8,262,Chiuve S.,hr,Fatal,ci,7914,1028788,1.25,1,0,192,NA,NA,NA
8,262,Chiuve S.,hr,Fatal,ci,1855,241122,3.63,0.86,-0.15082288973458366,36,1.23,0.6,0.18312576119065088
8,262,Chiuve S.,hr,Fatal,ci,1820,236599,6.75,0.84,-0.1743533871447778,34,1.21,0.58,0.18759210394952397
8,262,Chiuve S.,hr,Fatal,ci,2219,288522,11.75,0.72,-0.3285040669720361,35,1.04,0.5,0.1868319773960265
8,262,Chiuve S.,hr,Fatal,ci,2536,329740,18,0.47,-0.7550225842780328,24,0.72,0.3,0.2233379654573977
9,270,Hillsdon M.,hr,Fatal,ci,8239,98868,0.38,1,0,155,NA,NA,NA
9,270,Hillsdon M.,hr,Fatal,ci,1030,12360,3.38,0.46,-0.7765287894989963,6,1.12,0.19,0.45257461517716974
9,270,Hillsdon M.,hr,Fatal,ci,1001,12012,8.63,0.96,-0.040821994520255166,13,1.75,0.53,0.3047234719090272
10,322,Prineas R.,hr,Fatal,ci,5213,65797,0.94,1,0,63,NA,NA,NA
10,322,Prineas R.,hr,Fatal,ci,3111,39263,4.69,0.8,-0.2231435513142097,25,1.4,0.5,0.2626628410783731
10,322,Prineas R.,hr,Fatal,ci,2827,35681,10.31,1.1,0.09531017980432493,25,1.8,0.7,0.24093851118965565
11,345,Gero K. ,hr,Fatal,ci,86815,880185,1.25,1,0,587,NA,NA,NA
11,345,Gero K. ,hr,Fatal,ci,17690,179314,3.75,0.95,-0.05129329438755058,124,1.16,0.78,0.10124710646402753
11,345,Gero K. ,hr,Fatal,ci,6938,69951,8.75,0.99,-0.01005033585350145,67,1.27,0.77,0.1276507294398913
11,345,Gero K. ,hr,Fatal,ci,5929,59790,13.75,0.74,-0.3011050927839216,54,0.98,0.56,0.14276175285607304
12,346,Hamer M. ,hr,Fatal,ci,11943,114125,0,1,0,246,NA,NA,NA
12,346,Hamer M. ,hr,Fatal,ci,13840,132253,3.68,0.67,-0.40047756659712525,134,0.83,0.54,0.10965930104404399
12,346,Hamer M. ,hr,Fatal,ci,11573,110589,10.8,0.57,-0.5621189181535413,81,0.74,0.44,0.13262372762627783
12,346,Hamer M. ,hr,Fatal,ci,11320,108172,22.57,0.46,-0.7765287894989963,61,0.61,0.34,0.14911328579701374
12,346,Hamer M. ,hr,Fatal,ci,10446,99820,38.08,0.54,-0.616186139423817,58,0.73,0.4,0.15346710240076886
