id,ref_number,first_author,effect_measure,outcome_type,type,totalpersons,personyrs,dose,RR,logrr,cases,uci_effect,lci_effect,se
9,205,"Morris, JS. ",hr,Both,ci,4598,508673,11.34,1,0,356,1.15,0.87,0.07118090227921843
9,205,"Morris, JS. ",hr,Both,ci,5235,579190,23.87,0.81,-0.21072103131565253,323,0.94,0.7,0.07520534625788693
9,205,"Morris, JS. ",hr,Both,ci,2377,262949,40.85,0.98,-0.020202707317519466,181,1.16,0.82,0.08848911168220064
9,205,"Morris, JS. ",hr,Both,ci,3633,401926,58,0.89,-0.11653381625595151,248,1.04,0.76,0.08001615369698947
10,232,Mai et al.,hr,Both,ci,3903,77849,0.88,1,0,79,NA,NA,NA
10,232,Mai et al.,hr,Both,ci,19123,381405,7.88,0.79,-0.23572233352106983,188,1.03,0.6,0.1378557030307747
10,232,Mai et al.,hr,Both,ci,17022,339506,20.09,0.75,-0.2876820724517809,128,1,0.57,0.1434003182169325
11,234,Larsson et al.,hr,Both,ci,414,23496,2.04,1,0,34,NA,NA,NA
11,234,Larsson et al.,hr,Both,ci,1014,57589,8.17,0.66,-0.4155154439616658,55,1.02,0.43,0.22035422701744467
11,234,Larsson et al.,hr,Both,ci,1986,112806,18.38,0.68,-0.3856624808119846,111,1.01,0.46,0.20063611539696943
11,234,Larsson et al.,hr,Both,ci,2325,132042,30.63,0.56,-0.579818495252942,107,0.83,0.37,0.20610651561078797
12,238,Chao et al.,hr,Both,ci,1255,90367,0,1,0,118,NA,NA,NA
12,238,Chao et al.,hr,Both,ci,3798,273427,2.14,0.93,-0.07257069283483537,300,1.16,0.75,0.11125257428452048
12,238,Chao et al.,hr,Both,ci,2186,157369,7.26,0.88,-0.12783337150988489,152,1.13,0.68,0.1295636342153038
12,238,Chao et al.,hr,Both,ci,3041,218960,14.24,0.84,-0.1743533871447778,216,1.06,0.66,0.12086557605721132
12,238,Chao et al.,hr,Both,ci,1207,86917,20.92,0.89,-0.11653381625595151,93,1.15,0.68,0.13403930565347735
12,238,Chao et al.,hr,Both,ci,1111,80003,25.98,0.65,-0.4307829160924542,93,0.87,0.49,0.1464536657490364
13,255,Thune et al.,hr,Both,ci,21280,347116,0,1,0,70,NA,NA,NA
13,255,Thune et al.,hr,Both,ci,58080,947392,14,0.86,-0.15082288973458366,231,1.13,0.65,0.14107416084650057
13,255,Thune et al.,hr,Both,ci,27044,441138,28,1.18,0.16551443847757333,98,1.66,0.84,0.1737713026581661
14,292,Nilsen T.,hr,Both,ci,345,109789,0,1,0,139,NA,NA,NA
14,292,Nilsen T.,hr,Both,ci,812,258608,1.31,0.88,-0.12783337150988489,159,1.11,0.69,0.12128378390244833
14,292,Nilsen T.,hr,Both,ci,734,233542,2.63,0.8,-0.2231435513142097,154,1.02,0.63,0.12292013799575295
14,292,Nilsen T.,hr,Both,ci,646,205687,6.56,0.73,-0.31471074483970024,136,0.93,0.57,0.12488704618559321
14,292,Nilsen T.,hr,Both,ci,344,109602,11.81,0.88,-0.12783337150988489,148,1.12,0.7,0.11990108822230013
15,318,Bostick R,hr,Both,ci,16464,79480,1.31,1,0,105,NA,NA,NA
15,318,Bostick R,hr,Both,ci,9552,46112,6.56,0.92,-0.08338160893905101,55,1.28,0.68,0.161360760639677
15,318,Bostick R,hr,Both,ci,8670,41855,14.44,0.95,-0.05129329438755058,50,1.39,0.68,0.18239269537454453
16,338,"Barberio, A. M.",hr,Both,ci,380,75822,2.29,1,0,43,NA,NA,NA
16,338,"Barberio, A. M.",hr,Both,ci,386,77018,9.5,0.95,-0.05129329438755058,38,1.48,0.61,0.22611089198121198
16,338,"Barberio, A. M.",hr,Both,ci,371,74089,21.34,1.28,0.2468600779315258,50,1.96,0.84,0.21615138519650903
16,338,"Barberio, A. M.",hr,Both,ci,299,59681,34.8,0.59,-0.527632742082372,22,1.02,0.35,0.27286847111271467
17,340,"Murphy, N.",hr,Both,ci,12558,1356890,0,1,0,524,NA,NA,NA
17,340,"Murphy, N.",hr,Both,ci,20222,2184965,9.34,0.78,-0.2484613592984996,605,0.89,0.69,0.0649322811905167
17,340,"Murphy, N.",hr,Both,ci,16185,1748711,16.71,0.78,-0.2484613592984996,416,0.9,0.67,0.07528634537857448
17,340,"Murphy, N.",hr,Both,ci,11269,1217616,26.37,0.74,-0.3011050927839216,293,0.87,0.63,0.08234166413491432
18,355,Oyeyemi S. ,hr,Both,ci,3616,51685,4.7,1,0,45,NA,NA,NA
18,355,Oyeyemi S. ,hr,Both,ci,17360,255773,11.4,1.01,0.009950330853168092,203,1.4,0.73,0.1661211600308377
18,355,Oyeyemi S. ,hr,Both,ci,34208,503850,21.1,1.11,0.10436001532424286,393,1.52,0.81,0.1605721766161807
18,355,Oyeyemi S. ,hr,Both,ci,20029,289189,30.6,1.11,0.10436001532424286,208,1.54,0.8,0.16707602101511054
18,355,Oyeyemi S. ,hr,Both,ci,3971,57422,54.5,0.89,-0.11653381625595151,36,1.39,0.57,0.22740791982086664
19,91,Suzuki,hr,Fatal,ci,NA,128676,1.75,1,0,61,NA,NA,NA
19,91,Suzuki,hr,Fatal,ci,NA,164754,5.25,1.25,0.22314355131420976,60,1.58,0.99,0.11925606454500227
19,91,Suzuki,hr,Fatal,ci,NA,801465,12.25,1.2,0.1823215567939546,225,1.61,0.9,0.1483687198442785
20,332,"Arem, H",hr,Fatal,ci,41165,498097,0,1,0,198,NA,NA,NA
20,332,"Arem, H",hr,Fatal,ci,31095,376250,1.75,0.8,-0.2231435513142097,109,1.01,0.63,0.12040675088233524
20,332,"Arem, H",hr,Fatal,ci,74502,901474,7,0.85,-0.16251892949777494,268,1.02,0.7,0.09604196153718111
20,332,"Arem, H",hr,Fatal,ci,76049,920193,19.25,0.79,-0.23572233352106983,250,0.96,0.65,0.0994816549304378
20,332,"Arem, H",hr,Fatal,ci,70700,855470,33.25,0.7,-0.35667494393873245,211,0.85,0.57,0.10194064579955556
